utt_id,wav,emotion,raw_emotion,speaker,session,start,end,dur,valence,arousal,dominance,transcript
Ses03M_impro05a_M014,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M014.wav,angry,ang,Ses03M,3,72.64,74.1625,1.522,2.5,3.5,4.0,Yeah.
Ses03M_impro05a_M016,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M016.wav,angry,ang,Ses03M,3,87.19,91.3275,4.138,1.5,4.5,4.5,"Oh, oh, that's a good deduction."
Ses03M_impro05a_M017,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M017.wav,angry,ang,Ses03M,3,91.36,94.47,3.11,1.5,4.5,5.0,"Sherlock Holmes.  God, where's my luggage?"
Ses03M_impro05a_M018,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M018.wav,angry,ang,Ses03M,3,96.24,102.32,6.08,1.0,5.0,5.0,Calm down?  It's my mother's funeral tomorrow.  I'm the one responsible for this.
Ses03M_impro05a_M020,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M020.wav,angry,ang,Ses03M,3,113.59,116.3,2.71,2.0,4.5,4.5,What is the matter with you?
Ses03M_impro05a_M021,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M021.wav,angry,ang,Ses03M,3,119.01,120.88,1.87,1.5,4.5,4.5,Don't yell at me.
Ses03M_impro05a_M022,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M022.wav,angry,ang,Ses03M,3,126.79,130.58,3.79,2.5,2.5,3.0,Oh my God.  I think a blood vessel burst in my head.
Ses03M_impro05a_M023,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M023.wav,angry,ang,Ses03M,3,133.9,135.21,1.31,1.5,4.0,4.5,What?
Ses03M_impro05a_M024,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M024.wav,angry,ang,Ses03M,3,138.5675,140.99,2.423,1.5,4.0,4.5,What?  Are you kidding me?
Ses03M_impro05a_M025,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M025.wav,angry,ang,Ses03M,3,141.2,143.71,2.51,2.0,4.0,4.5,Give- Give me your manager right now.
Ses03M_impro05a_M026,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M026.wav,angry,ang,Ses03M,3,145.05,151.19,6.14,2.5,3.5,4.0,"You're the manager? You don't know where you work for, you don't know where you're at and you're the manager?"
Ses03M_impro05a_M027,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M027.wav,angry,ang,Ses03M,3,152.29,154.61,2.32,2.5,3.0,3.5,Whose daughter are you?
Ses03M_impro05a_M028,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M028.wav,angry,ang,Ses03M,3,156.045,159.485,3.44,2.5,3.0,3.0,Sir. Sir. Sir. Sir
Ses03M_impro05a_M029,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M029.wav,angry,ang,Ses03M,3,160.05,162.53,2.48,3.0,2.5,3.5,My name is Brent Caption.
Ses03M_impro05a_M030,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M030.wav,happy,exc,Ses03M,3,162.76,167.4425,4.683,4.5,4.5,4.0,Now what are you going to do about it?
Ses03M_impro05b_F000,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F000.wav,neutral,neu,Ses03F,3,5.2466,7.93,2.683,3.0,2.0,2.5,Can I help you sir?
Ses03M_impro05b_F001,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F001.wav,neutral,neu,Ses03F,3,15.935,20.6125,4.678,3.0,3.0,3.0,Okay.  Well let's...well I'm going to go ahead and check on that for you.  You're coming from...where are you coming from?
Ses03M_impro05b_F002,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F002.wav,neutral,neu,Ses03F,3,20.94,23.45,2.51,3.0,2.5,3.5,Baltimore and this is a direct flight to LAX
Ses03M_impro05b_F003,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F003.wav,neutral,neu,Ses03F,3,23.9,26.15,2.25,3.0,2.0,3.0,Okay.  Let's look up here
Ses03M_impro05b_F004,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F004.wav,neutral,neu,Ses03F,3,28.91,30.67,1.76,3.0,3.0,2.5,Okay.  Well you um-...
Ses03M_impro05b_F005,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F005.wav,neutral,neu,Ses03F,3,31.64,38.215,6.575,3.0,3.0,2.5,"What I can do for you is uh we can uh report lost, lost property."
Ses03M_impro05b_F006,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F006.wav,neutral,neu,Ses03F,3,39.73,40.77,1.04,3.0,3.0,2.5,Yes.
Ses03M_impro05b_F007,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F007.wav,neutral,neu,Ses03F,3,50.09,55.89,5.8,3.0,3.0,2.5,"Well sir, if if...what I believe has happened is most of the flight was left--"
Ses03M_impro05b_F008,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F008.wav,neutral,neu,Ses03F,3,55.91,58.635,2.725,3.0,3.0,3.0,the luggage was left in Baltimore.  Therefore--
Ses03M_impro05b_F009,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F009.wav,neutral,neu,Ses03F,3,59.7475,62.15,2.402,3.0,3.5,2.5,"Like the luggage, the luggage on the flight."
Ses03M_impro05b_F010,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F010.wav,neutral,neu,Ses03F,3,64.06,68.16,4.1,2.5,3.5,3.5,No actually it was...this is the first time this has ever happened.  I don't know what happened--
Ses03M_impro05b_F011,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F011.wav,neutral,neu,Ses03F,3,71.09,77.81,6.72,3.0,3.5,2.5,"Well, we can give you um- hotel lodging for a night if that--"
Ses03M_impro05b_F012,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F012.wav,neutral,neu,Ses03F,3,81.52,85.5,3.98,2.5,3.0,3.0,For tonight- For tonight sir.  Would you need to stay somewhere tonight?
Ses03M_impro05b_F013,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F013.wav,neutral,neu,Ses03F,3,92.37,96.17,3.8,3.0,3.5,2.5,We can do Holiday Inn or...?
Ses03M_impro05b_F014,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F014.wav,neutral,neu,Ses03F,3,101.76,103.87,2.11,2.5,3.5,2.5,Sir I understand that but just--
Ses03M_impro05b_F015,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F015.wav,neutral,neu,Ses03F,3,105.74,108.77,3.03,3.0,3.0,2.5,Did you have your name tags on the luggage?
Ses03M_impro05b_F016,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F016.wav,neutral,neu,Ses03F,3,110.04,118.68,8.64,3.0,3.5,2.5,"Okay.  So if you can just give me your name, your name and your address and your phone number I can contact you as soon as we find out more information."
Ses03M_impro05b_F018,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F018.wav,neutral,neu,Ses03F,3,142.47,144.38,1.91,3.0,3.0,2.5,What is your business?
Ses03M_impro05b_F019,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F019.wav,neutral,neu,Ses03F,3,145.8,153.13,7.33,2.5,3.0,2.5,"Okay.  Sir?  I am sorry to tell you this but this does happen. Uh- This is not uh- really,"
Ses03M_impro05b_F020,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F020.wav,neutral,neu,Ses03F,3,153.145,159.61,6.465,2.5,3.5,2.5,"I mean, our airline's fault.  I don't know what happened, misplaced, something happened but we will get you--"
Ses03M_impro05b_F021,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F021.wav,neutral,neu,Ses03F,3,161.48,168.58,7.1,2.5,3.0,3.0,"Well, the entire flight, sir, the luggage was placed on another plane that never actually left Baltimore."
Ses03M_impro05b_F022,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F022.wav,neutral,neu,Ses03F,3,168.58,170.04,1.46,2.5,2.5,2.5,Uh no I'm not.
Ses03M_impro05b_F023,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F023.wav,neutral,neu,Ses03F,3,170.61,177.53,6.92,3.0,3.0,3.0,"Well we have some people back there that need some firing so, but I would just really appreciate--"
Ses03M_impro05b_F027,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F027.wav,neutral,neu,Ses03F,3,207.73,209.53,1.8,2.5,2.5,1.5,"Yes sir, Yes."
Ses03M_impro05b_F028,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F028.wav,neutral,neu,Ses03F,3,212.48,215.76,3.28,3.0,3.0,2.5,We can have them direct your luggage to San Diego.
Ses03M_impro05b_F029,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F029.wav,neutral,neu,Ses03F,3,218.89,221.71,2.82,3.0,2.5,2.0,Uh--
Ses03M_impro05b_F030,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F030.wav,neutral,neu,Ses03F,3,221.8475,225.04,3.192,3.0,3.5,2.0,Some refreshments in the lobby?
Ses03M_impro05b_M008,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M008.wav,angry,ang,Ses03M,3,58.32,60.06,1.74,1.5,3.0,4.5,Most of the...
Ses03M_impro05b_M011,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M011.wav,angry,ang,Ses03M,3,76.2,83.22,7.02,1.5,2.5,4.0,I'm going to San Diego tomorrow to stay with my family.  What do I need hotel lodging for hmmm?  Can you tell me that?
Ses03M_impro05b_M013,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M013.wav,angry,ang,Ses03M,3,95.22,102.04,6.82,1.5,4.0,4.5,Wow.  Thank you.  Holiday Inn.  Wow.  Thank...the flight cost five hundred dollars.
Ses03M_impro05b_M014,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M014.wav,angry,ang,Ses03M,3,102.06,106.54,4.48,1.5,3.5,4.5,"Okay, so you can put me in Holiday Inn for twenty dollar a night?"
Ses03M_impro05b_M015,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M015.wav,angry,ang,Ses03M,3,108.21,110.95,2.74,2.5,2.5,3.5,Of course I had my name tags on the luggage.
Ses03M_impro05b_M016,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M016.wav,angry,ang,Ses03M,3,117.08,120.8,3.72,1.5,4.0,4.5,Soon as you...that's not good enough okay?
Ses03M_impro05b_M019,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M019.wav,neutral,neu,Ses03M,3,144.25,146.215,1.965,3.5,3.0,3.5,I work for IBM.
Ses03M_impro05b_M020,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M020.wav,angry,ang,Ses03M,3,157.97,161.94,3.97,2.0,3.5,4.5,"You misplace a lot of, eight pieces of luggage."
Ses03M_impro05b_M021,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M021.wav,angry,ang,Ses03M,3,167.08,168.81,1.73,1.5,3.5,4.5,Are you kidding me?
Ses03M_impro05b_M022,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M022.wav,angry,ang,Ses03M,3,169.02,171.5,2.48,1.5,4.0,4.5,Who are you going to fire because of that?
Ses03M_impro05b_M023,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M023.wav,angry,ang,Ses03M,3,174.24,178.54,4.3,1.5,2.5,4.5,"Wow.  This has never happened before.  I've not lost,"
Ses03M_impro05b_M024,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M024.wav,angry,ang,Ses03M,3,178.54,183.5225,4.983,1.5,3.5,4.5,in all thousand flights I've been on probably I can't even count how many flights I've been on.  This has never happened before.
Ses03M_impro05b_M025,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M025.wav,angry,ang,Ses03M,3,183.54,186.45,2.91,1.5,3.0,4.5,This is the worst customer service I've ever gotten before.
Ses03M_impro05b_M026,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M026.wav,angry,ang,Ses03M,3,187.43,192.33,4.9,1.5,4.0,4.5,Okay.  Get on the phone and figure out where my luggage is and tell me when it's going to get there alright?
Ses03M_impro05b_M027,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M027.wav,angry,ang,Ses03M,3,194.71,197.07,2.36,2.0,2.5,3.5,"And and, in about..."
Ses03M_impro05b_M029,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M029.wav,angry,ang,Ses03M,3,204.14,213.07,8.93,1.5,3.5,4.5,Can you get it to the San Diego airport?  You get someone to drive it to my place alright? Then I get a refund for some...I get a free flight alright? I get free whatever.
Ses03M_impro05b_M031,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M031.wav,angry,ang,Ses03M,3,224.32,229.99,5.67,1.5,3.5,4.5,Some peanuts?  Wow.  That helps a lot.
Ses03M_impro05b_M032,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M032.wav,angry,ang,Ses03M,3,230.07,238.22,8.15,1.5,3.5,4.5,"Thanks you, thank you I don't have my luggage so you gave me a Holiday Inn stay and peanuts.  Wow.  You know what?"
Ses03M_impro05b_M033,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M033.wav,angry,ang,Ses03M,3,238.43,241.61,3.18,2.0,2.5,4.0,I will never do business with Delta again.
Ses03M_impro06_F000,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F000.wav,sad,sad,Ses03F,3,9.6133,14.6512,5.038,3.0,2.0,3.0,How's it going?  How are you feeling?
Ses03M_impro06_F001,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F001.wav,sad,sad,Ses03F,3,19.2023,22.2932,3.091,3.5,2.5,2.5,Hanging in there?
Ses03M_impro06_F002,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F002.wav,sad,sad,Ses03F,3,27.9882,31.5658,3.578,2.0,2.0,2.5,So sad.
Ses03M_impro06_F003,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F003.wav,sad,sad,Ses03F,3,34.1943,36.7984,2.604,3.0,2.0,2.5,Yeah.
Ses03M_impro06_F004,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F004.wav,sad,sad,Ses03F,3,36.8471,40.23,3.383,2.0,2.0,3.0,You guys were real close huh?
Ses03M_impro06_F005,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F005.wav,sad,sad,Ses03F,3,53.4939,57.3393,3.845,2.0,2.5,4.0,I'm so sorry.
Ses03M_impro06_F007,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F007.wav,sad,sad,Ses03F,3,76.5173,82.7477,6.23,2.5,2.5,3.5,What happened?  What went wrong?
Ses03M_impro06_F008,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F008.wav,sad,sad,Ses03F,3,96.6931,98.8348,2.142,1.5,2.5,3.5,Oh man.
Ses03M_impro06_F009,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F009.wav,sad,sad,Ses03F,3,100.1004,103.1912,3.091,2.0,2.0,3.0,How are they?
Ses03M_impro06_F010,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F010.wav,sad,sad,Ses03F,3,123.8051,132.2016,8.397,3.5,2.5,3.5,Yeah.  Like I mean if you need anyone to talk to or anything I'm here for you okay?
Ses03M_impro06_F011,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F011.wav,sad,sad,Ses03F,3,132.9074,136.8014,3.894,3.0,2.5,4.0,We're all here for you.
Ses03M_impro06_F012,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F012.wav,sad,sad,Ses03F,3,164.0351,166.3472,2.312,3.0,2.0,3.0,I know.
Ses03M_impro06_F013,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F013.wav,sad,sad,Ses03F,3,167.9048,175.1087,7.204,2.5,3.0,3.5,just things happen in life and you just...there's just no explanation you know?  We just don't...
Ses03M_impro06_F014,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F014.wav,sad,sad,Ses03F,3,177.1044,179.2704,2.166,2.0,2.5,3.0,Yeah.
Ses03M_impro06_F015,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F015.wav,sad,sad,Ses03F,3,180.8037,182.9697,2.166,2.0,2.0,3.5,I'm so sorry.
Ses03M_impro06_F016,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F016.wav,sad,sad,Ses03F,3,212.9536,219.8655,6.912,3.0,2.5,2.5,"Well now you can follow his footsteps, you know?  Carry out what he wanted to do."
Ses03M_impro06_F017,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F017.wav,sad,sad,Ses03F,3,220.2792,223.6378,3.359,3.5,2.5,3.5,Well sure you could.
Ses03M_impro06_F018,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F018.wav,sad,sad,Ses03F,3,228.6513,230.6713,2.02,2.5,2.5,3.0,Yeah.
Ses03M_impro06_F019,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F019.wav,sad,sad,Ses03F,3,231.9856,234.9547,2.969,2.5,2.0,3.0,I would've loved to.
Ses03M_impro06_F020,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F020.wav,sad,sad,Ses03F,3,240.3577,244.349,3.991,1.5,1.5,4.0,Now I can't.
Ses03M_impro06_M000,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M000.wav,sad,sad,Ses03M,3,13.5804,16.6469,3.066,3.0,2.0,2.5,I ah--
Ses03M_impro06_M001,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M001.wav,sad,sad,Ses03M,3,17.2553,20.0055,2.75,3.5,2.5,2.5,alright.
Ses03M_impro06_M002,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M002.wav,sad,sad,Ses03M,3,21.3927,24.4349,3.042,2.5,2.0,3.0,Yeah.
Ses03M_impro06_M003,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M003.wav,sad,sad,Ses03M,3,30.8844,35.1434,4.259,2.5,2.0,3.0,It just feels like I was talking to him yesterday.
Ses03M_impro06_M004,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M004.wav,sad,sad,Ses03M,3,40.1813,44.416,4.235,2.5,2.5,3.5,He was my only friend growing up.
Ses03M_impro06_M005,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M005.wav,sad,sad,Ses03M,3,44.489,48.8941,4.405,2.0,2.0,3.5,no one else would talk to me but he would.
Ses03M_impro06_M006,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M006.wav,sad,sad,Ses03M,3,48.9915,53.5183,4.527,2.0,2.5,3.5,He was supposed to be the best man at my wedding.
Ses03M_impro06_M007,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M007.wav,sad,sad,Ses03M,3,57.8747,60.7465,2.872,2.5,3.0,3.0,Yeah.
Ses03M_impro06_M008,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M008.wav,sad,sad,Ses03M,3,60.8439,68.7049,7.861,3.0,2.5,3.5,You know I was always the one to tell him to be more wild you know?
Ses03M_impro06_M009,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M009.wav,sad,sad,Ses03M,3,68.924,74.4242,5.5,2.5,2.5,3.5,And he just took it overboard.
Ses03M_impro06_M010,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M010.wav,sad,sad,Ses03M,3,82.699,88.686,5.987,2.0,2.0,3.0,You know a stupid case of drunk driving it's just...
Ses03M_impro06_M011,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M011.wav,sad,sad,Ses03M,3,88.9294,94.2593,5.33,2.0,2.5,3.5,"and the worst part of it is that he was in the car with his girlfriend,"
Ses03M_impro06_M012,/Users/abish/Downloads/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M012.wav,sad,sad,Ses03M,3,94.3324,97.4719,3.139,1.5,3.0,3.0,his girlfriend got killed too.
